formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max
6217cc0c-5b86-48cd-8fdb-84cbcd8d4b9d,Kementerian Ketenagakerjaan,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Kementerian Ketenagakerjaan | Direktorat Jenderal Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja | Direktorat Kelembagaan Dan Pencegahan Perselisihan Hubungan Industrial,1,0,7000000,8500000
08d0213b-be77-43ea-ac84-7d75d06ebb73,Kementerian Komunikasi dan Informatika,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA | DIREKTUR UTAMA LPP RRI | DIREKTORAT TEKNOLOGI DAN MEDIA BARU,4,1,5000000,5401700
502c7609-12f9-44ea-a9e6-c7ee8c25ff49,Kementerian Komunikasi dan Informatika,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,KEMENTERIAN KOMUNIKASI DAN INFORMATIKA | BADAN PENELITIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA | SEKOLAH TINGGI MULTI MEDIA | BAGIAN ADMINISTRASI UMUM,1,0,6500000,7200000
8a03849f914ed85101914f00ea36396d,Kementerian Komunikasi dan Informatika,CPNS,PUTRA/PUTRI PAPUA DAN PAPUA BARAT,PENGENDALI FREKUENSI RADIO AHLI PERTAMA,KEMENTERIAN KOMUNIKASI DAN INFORMATIKA | DIREKTORAT JENDERAL SUMBER DAYA DAN PERANGKAT POS DAN INFORMATIKA | DIREKTORAT PENGENDALIAN SUMBER DAYA DAN PERANGKAT POS DAN INFORMATIKA | BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II MERAUKE,1,0,6500000,7200000
18eb26be-84a6-4471-a32f-bf03fb72144c,Kementerian Komunikasi dan Informatika,CPNS,UMUM,PENGENDALI FREKUENSI RADIO AHLI PERTAMA,KEMENTERIAN KOMUNIKASI DAN INFORMATIKA | DIREKTORAT JENDERAL SUMBER DAYA DAN PERANGKAT POS DAN INFORMATIKA | DIREKTORAT PENGENDALIAN SUMBER DAYA DAN PERANGKAT POS DAN INFORMATIKA | BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I JAKARTA,1,0,6500000,7200000
20325ccf-155f-450a-9999-616e420368f9,Kementerian Komunikasi dan Informatika,CPNS,UMUM,PENGENDALI FREKUENSI RADIO AHLI PERTAMA,KEMENTERIAN KOMUNIKASI DAN INFORMATIKA | DIREKTORAT JENDERAL SUMBER DAYA DAN PERANGKAT POS DAN INFORMATIKA | DIREKTORAT PENGENDALIAN SUMBER DAYA DAN PERANGKAT POS DAN INFORMATIKA | BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I YOGYAKARTA,2,0,6500000,7200000
28394703-b604-439d-a108-267c7484efe7,Kementerian Komunikasi dan Informatika,CPNS,UMUM,PENGENDALI FREKUENSI RADIO AHLI PERTAMA,KEMENTERIAN KOMUNIKASI DAN INFORMATIKA | DIREKTORAT JENDERAL SUMBER DAYA DAN PERANGKAT POS DAN INFORMATIKA | DIREKTORAT PENGENDALIAN SUMBER DAYA DAN PERANGKAT POS DAN INFORMATIKA | BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS II JAMBI,2,0,6500000,7200000
392c4673-f9a3-40c9-8ac7-a88f2a516df7,Kementerian Komunikasi dan Informatika,CPNS,UMUM,PENGENDALI FREKUENSI RADIO AHLI PERTAMA,KEMENTERIAN KOMUNIKASI DAN INFORMATIKA | DIREKTORAT JENDERAL SUMBER DAYA DAN PERANGKAT POS DAN INFORMATIKA | DIREKTORAT PENGENDALIAN SUMBER DAYA DAN PERANGKAT POS DAN INFORMATIKA | BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I PALEMBANG,1,0,6500000,7200000
3ab06a63-1181-46bc-8ddd-04917cc73d98,Kementerian Komunikasi dan Informatika,CPNS,UMUM,PENGENDALI FREKUENSI RADIO AHLI PERTAMA,KEMENTERIAN KOMUNIKASI DAN INFORMATIKA | DIREKTORAT JENDERAL SUMBER DAYA DAN PERANGKAT POS DAN INFORMATIKA | DIREKTORAT PENGENDALIAN SUMBER DAYA DAN PERANGKAT POS DAN INFORMATIKA | BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I PEKANBARU,2,0,6500000,7200000
3baaa62f-b07c-4504-8038-750bee83866d,Kementerian Komunikasi dan Informatika,CPNS,UMUM,PENGENDALI FREKUENSI RADIO AHLI PERTAMA,KEMENTERIAN KOMUNIKASI DAN INFORMATIKA | DIREKTORAT JENDERAL SUMBER DAYA DAN PERANGKAT POS DAN INFORMATIKA | DIREKTORAT PENGENDALIAN SUMBER DAYA DAN PERANGKAT POS DAN INFORMATIKA | LOKA MONITOR SPEKTRUM FREKUENSI RADIO KENDARI,2,0,6500000,7200000
46478905-4a53-4b8a-abd3-6bf3a3c5e926,Kementerian Komunikasi dan Informatika,CPNS,UMUM,PENGENDALI FREKUENSI RADIO AHLI PERTAMA,KEMENTERIAN KOMUNIKASI DAN INFORMATIKA | DIREKTORAT JENDERAL SUMBER DAYA DAN PERANGKAT POS DAN INFORMATIKA | DIREKTORAT PENGENDALIAN SUMBER DAYA DAN PERANGKAT POS DAN INFORMATIKA | BALAI MONITOR SPEKTRUM FREKUENSI RADIO KELAS I SAMARINDA,2,0,6500000,7200000
8d343859-f7bf-41cd-84cc-2233706f00dd,Kementerian Komunikasi dan Informatika,CPNS,UMUM,TEKNISI SIARAN AHLI PERTAMA,LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA | STASIUN PENYIARAN LPP RRI TERNATE,3,0,5000000,5712700
8fc61bba-97a7-4c13-8f82-f126e3628410,Kementerian Komunikasi dan Informatika,CPNS,UMUM,TEKNISI SIARAN AHLI PERTAMA,LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA | STASIUN PENYIARAN LPP RRI TANJUNGPINANG,3,0,5000000,5712700
8fff02cf-bcc2-4656-9bb6-364659012109,Kementerian Komunikasi dan Informatika,CPNS,UMUM,TEKNISI SIARAN AHLI PERTAMA,LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA | STASIUN PENYIARAN LPP RRI BANDARLAMPUNG,2,0,5000000,5712700
90779ee8-bae5-4388-b63c-b3853cc41e62,Kementerian Komunikasi dan Informatika,CPNS,UMUM,TEKNISI SIARAN AHLI PERTAMA,LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA | STASIUN PENYIARAN LPP RRI BANTEN,3,0,5000000,5712700
9119e4b2-0d72-4ec6-9a18-250f7cb4c336,Kementerian Komunikasi dan Informatika,CPNS,UMUM,TEKNISI SIARAN AHLI PERTAMA,LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA | STASIUN PENYIARAN LPP RRI MERAUKE,2,0,5000000,5712700
95e10241-9249-4a84-b046-2e8d6fe84f37,Kementerian Komunikasi dan Informatika,CPNS,UMUM,TEKNISI SIARAN AHLI PERTAMA,LEMBAGA PENYIARAN  PUBLIK TELEVISI REPUBLIK INDONESIA | TVRI STASIUN SULAWESI UTARA,3,0,5000000,5184700
9bea2cc1-7448-4ff1-b96f-ba0d6723e055,Kementerian Komunikasi dan Informatika,CPNS,UMUM,TEKNISI SIARAN AHLI PERTAMA,LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA | STASIUN PENYIARAN LPP RRI MANADO,3,0,5000000,5712700
9e0fb6c4-0ca1-4e7e-b0f3-52ac4f0dbf36,Kementerian Komunikasi dan Informatika,CPNS,UMUM,TEKNISI SIARAN AHLI PERTAMA,LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA | STASIUN PENYIARAN LPP RRI MAMUJU,3,0,5000000,5712700
a42a12fd-e76c-405f-b763-fea886e89084,Kementerian Komunikasi dan Informatika,CPNS,UMUM,TEKNISI SIARAN AHLI PERTAMA,LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA | STASIUN PENYIARAN LPP RRI BANDA ACEH,2,0,5000000,5712700
aaf1cbfe-8524-4525-916a-1595dc96dc3a,Kementerian Komunikasi dan Informatika,CPNS,UMUM,TEKNISI SIARAN AHLI PERTAMA,LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA | STASIUN PENYIARAN LPP RRI KUPANG,3,0,5000000,5712700
3072489a-d1d6-47b9-ba2f-d8d4eb73a447,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Nusa Tenggara Barat | Subbagian Umum dan Tata Usaha,1,1,9700000,10300000
30a27bfd-cc62-4146-8d96-7cddf55e2ec3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sumatera III | Subbagian Umum dan Tata Usaha,2,1,9700000,10300000
3a44f3a1-3eae-47ab-abb2-dfd281e30c52,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Kalimantan I | Subbagian Umum dan Tata Usaha,2,1,9700000,10300000
3b299614-f6c4-4abe-a6c5-e1dc125c60df,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Pelaksanaan Jalan Nasional Merauke | Subbagian Umum dan Tata Usaha,1,1,9700000,10300000
3f269bc3-0999-4018-aa86-72d5fb3aad64,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Papua I | Subbagian Umum dan Tata Usaha,2,1,9700000,10300000
413d8ee6-415c-427d-904a-2619b24f38a6,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah D.I. Yogyakarta | Subbagian Umum dan Tata Usaha,1,1,9700000,10300000
41b4baa4-1ee3-4af5-9439-7d40edde0bae,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,"KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Balai Geoteknik, Terowongan dan Struktur | Subbagian Umum dan Tata Usaha",2,1,9700000,10300000
422e538a-bacb-4605-832f-c31d2669e20b,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Bina Marga | Direktorat Preservasi Jalan dan Jembatan Wilayah II | Subbagian Tata Usaha,1,1,9700000,10300000
43f545b4-6316-4cc4-8c72-412d231122c0,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Kalimantan Utara | Subbagian Umum dan Tata Usaha,1,1,9700000,10300000
4663b725-547b-41b2-b09c-44437e69fe2e,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Jawa Timur | Subbagian Umum dan Tata Usaha,1,1,9700000,10300000
8a018692915486670191551656644bd7,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PENYANDANG DISABILITAS,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Jawa III | Seksi Pelaksanaan Wilayah I,1,1,9400000,10000000
8a0186929154866701915516e7c54c89,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Jawa III,1,1,9400000,10000000
8a018692915486670191551dac5a50d4,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PENYANDANG DISABILITAS,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Jawa II,1,1,9400000,10000000
8a018692915486670191551de96c514b,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Jawa II,2,1,9400000,10000000
8a01869291548667019155255210569e,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Kalimantan II | Seksi Pelaksanaan Wilayah II,1,1,9400000,10000000
8a0186929154866701915525a76a56f7,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Kalimantan II | Seksi Pelaksanaan Wilayah I,1,1,9400000,10000000
8a0186929154866701915525fc2b5750,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Kalimantan II | Subbagian Umum dan Tata Usaha,1,1,9400000,10000000
8a018692915486670191552645075780,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Kalimantan II,2,1,9400000,10000000
8a0186929154866701915526a23657b9,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PENYANDANG DISABILITAS,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Kalimantan II,1,1,9400000,10000000
8a018692915486670191554087826fc5,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,LULUSAN TERBAIK,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Kalimantan I | Seksi Pelaksanaan Wilayah II,1,1,9400000,10000000
6bd7e40d-f746-4827-82b5-12b505708efb,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Jawa III,12,1,9400000,10000000
6f7bd44e-dc77-45ec-b3ec-25b2307c1728,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sulawesi I | Seksi Pelaksanaan Wilayah II,10,1,9400000,10000000
715136e0-e109-4990-9510-fbabc18c3ba9,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sumatera I | Seksi Pelaksanaan Wilayah I,8,1,9400000,10000000
724cb29f-9000-447e-bf55-fe253e9c6d21,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Kalimantan I | Subbagian Umum dan Tata Usaha,3,1,9400000,10000000
73712f51-7ced-48ae-a402-677f8d765bc9,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Jawa III | Seksi Pelaksanaan Wilayah I,10,1,9400000,10000000
78ac5839-5a6e-4146-a52b-998b2ec82a98,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Direktorat Rumah Swadaya | Subdirektorat Wilayah II,14,1,9400000,10000000
7a52b79e-e1fe-4790-8f58-aae2fbf09703,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Nusa Tenggara I | Seksi Pelaksanaan Wilayah I,2,1,9400000,10000000
7d4f70c7-4424-4f57-928b-a9ca655d178e,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Maluku | Subbagian Umum dan Tata Usaha,3,1,9400000,10000000
828fcc72-117f-476a-847b-c338b5ff177e,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Sulawesi II | Seksi Pelaksanaan Wilayah I,5,1,9400000,10000000
880efca4-cff6-44ac-aa2f-1610f188190b,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA PERUMAHAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Perumahan | Balai Pelaksana Penyediaan Perumahan Jawa IV,13,1,9400000,10000000
64331eff-d10e-41e5-bdef-0dc5ade54121,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA SUMBER DAYA AIR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Besar Wilayah Sungai Brantas | BIDANG KETERPADUAN PEMBANGUNAN INFRASTRUKTUR SUMBER DAYA AIR,1,1,9400000,10000000
648fae90-91b0-41d2-887b-dfde919401c8,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA SUMBER DAYA AIR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Direktorat Irigasi dan Rawa | Subdirektorat Wilayah II,3,1,9400000,10000000
673d20f1-da13-44e2-9ccc-80511afcb967,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA SUMBER DAYA AIR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Sulawesi III Palu | SEKSI KETERPADUAN PEMBANGUNAN INFRASTRUKTUR SUMBER DAYA AIR,1,1,9400000,10000000
675b94a2-5296-46f3-aa82-3a71ef73a47b,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA SUMBER DAYA AIR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Sumatera IV Batam | SEKSI PELAKSANAAN,1,1,9400000,10000000
67e2296a-cf9d-427f-a173-2e71a98edf49,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA SUMBER DAYA AIR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Sumatera I Banda Aceh | SEKSI KETERPADUAN PEMBANGUNAN INFRASTRUKTUR SUMBER DAYA AIR,1,1,9400000,10000000
680ca333-efd0-4f5c-ba8c-cc2a80141f27,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA SUMBER DAYA AIR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Direktorat Sungai dan Pantai | Subdirektorat Perencanaan Teknis Sungai dan Pantai,1,1,9400000,10000000
68bc143e-f0da-44eb-a62a-45df47fa5185,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA SUMBER DAYA AIR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Pusat Pengendalian Lumpur Sidoarjo | Bidang Operasi dan Pemeliharaan,1,1,9400000,10000000
6b4b208c-2afe-4679-8b97-8e51f1559e6d,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA SUMBER DAYA AIR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Sulawesi I Manado | SEKSI PELAKSANAAN,1,1,9400000,10000000
6bda67da-dd47-4066-a9ba-aa5c99607fa7,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA SUMBER DAYA AIR AHLI PERTAMA,"KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Direktorat Sistem dan Strategi Pengelolaan Sumber Daya Air | Subdirektorat Strategi, Program, dan Anggaran",3,1,9400000,10000000
6c6c43d2-40cc-479d-888f-bc87d8e9b651,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA SUMBER DAYA AIR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Besar Wilayah Sungai Ciliwung-Cisadane | BIDANG OPERASI DAN PEMELIHARAAN,1,1,9400000,10000000
f738cd59-1d32-4165-a6d2-16b63bd56a68,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA SUMBER DAYA AIR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Besar Wilayah Sungai Serayu Opak | BIDANG PELAKSANAAN JARINGAN PEMANFAATAN AIR,1,1,9400000,10000000
f85b955a-62d7-4445-89b5-951ee8d88de7,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA SUMBER DAYA AIR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Kalimantan III Banjarmasin | SEKSI KETERPADUAN PEMBANGUNAN INFRASTRUKTUR SUMBER DAYA AIR,1,1,9400000,10000000
f87e5071-2a30-46e3-b2ae-e723dc850e41,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA SUMBER DAYA AIR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Besar Wilayah Sungai Serayu Opak | BIDANG PELAKSANAAN JARINGAN SUMBER AIR,1,1,9400000,10000000
f8a272d0-aa06-447b-a446-34b58262912f,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA SUMBER DAYA AIR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Maluku | SEKSI OPERASI DAN PEMELIHARAAN,1,1,9400000,10000000
f960abcf-12e9-467b-804a-0a8ac73c4d1d,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA SUMBER DAYA AIR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Sumatera VII Bengkulu | SEKSI PELAKSANAAN,1,1,9400000,10000000
f9c2cd94-8e9f-44bb-a1f4-2b9dd260f4b6,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENGELOLA SUMBER DAYA AIR AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Sumber Daya Air | Balai Wilayah Sungai Sulawesi II Gorontalo | SEKSI OPERASI DAN PEMELIHARAAN,1,1,9400000,10000000
